record.license_id	count
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Office of Environment and Heritage NSW	1
Birds Australia freely allows non-commercial copying and distribution of the Important Bird Areas geodatabase. Data should be cited on all electronic and hard copy products using the language as written below. 

Commercial use of the Important Bird Area data is prohibited. 

Citation:
When the IBA geodatabase is used any printed or digital products, it shall be cited as: 

"Birds Australia (2009) Important Bird Areas of Australia. Downloaded from http://www.birdsaustralia.com.au/ibas".
	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria, (c) Commonwealth of Australia (Geoscience Australia) 2012	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) CSIRO, (c) Commonwealth of Australia 2014, (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) Commonwealth of Australia (Geoscience Australia) 2012	1
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) Commonwealth of Australia (Geoscience Australia) 2014(c) Office of Environment and Heritage NSW(c) Commonwealth of Australia 2013(c) CSIRO 2014	1
Creative Commons Attribution 3.0 Australia
http://creativecommons.org/licenses/by/3.0/au/
(c) State of Queensland (Queensland Reconstruction Authority) 2013.	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014	1
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) Commonwealth of Australia (Geoscience Australia) 2014(c) Office of Environment and Heritage NSW(c) Commonwealth of Australia 2013(c) State of Queensland (Department of Natural Resources and Mines) 2015(c) State of Queensland (Department of Natural Resources and Mines) 2014(c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2013), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data(c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2015), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data(c) State of Queensland (Department of Natural Resources and Mines) 2012(c) State of South Australia (Department for Manufacturing, Innovation, Trade, Resources and Energy)	1
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Geoscience Australia)	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia 2014, Chen Y, SM Cuddy, LE Merrin, C Huang, D Pollock, N Sims, B Wang and Q Bai (2012). Murray-Darling Basin Floodplain Inundation Model Version 2.0 (MDB-FIM2). Technical report. CSIRO Water for a Healthy Country Flagship, Australia.	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Geoscience Australia) 2012	1
Creative Commons CC-BY-NC-ND 3.0 Australia	1
Creative Commons CC-BY 3.0	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland, (c) CSIRO 2011, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014, (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) State of Queensland 2014, (c) Commonwealth of Australia (Bureau of Meteorology) 2014	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines) 2015, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria	1
Copyright holder gives no warranty and accepts no liability in relation to data.

Data must not be used for direct marketing or be used in breach of the privacy laws.	1
other-forsale	1
oir-psi	1
cc-by-nc-40	1
on-opendata-tou	1
public-sector-sda	1
CC-BY-NC	1
CC-BY-NC-2.5	1
https://creativecommons.org/licenses/by-nc-sa/3.0/	1
cc-by-nc-4	1
Single Supply Licence	1
Other(Open)	1
© FAO, 2016	1
Public domain	1
CC BY-NC-SA 3.0 IGO	1
© 2014 United Nations Framework Convention on Climate Change	1
Open Data Policy (M 13-13)	1
The MIT License (MIT)	1
Private	1
© 2014 fr.gas-globe.com 	1
ukcrown	1
CC-BY-3.0-DE	1
CC-BY-3.0-AT	1
LGPL-2.0	1
EPL-1.0	1
CC-BY-3.0-US	1
GPL-3.0+	1
Non-commercial reuse only (CC-BY-NC)	1
GPL 2.0+	1
SCOL	1
Other: none	1
Other: Excel Files	1
Other: XLS Spreadsheet	1
Other: Tableau	1
dl-de-/by-2-0	1
geonutzv-berlin	1
A1.1	1
Creative Commons Attribuzione-Non Commerciale 3.0 Italia (CC BY-NC 3.0 IT)	1
Creative Commons Attribuzione-Condividi allo stesso modo 2.0 Italia (CC BY-SA 2.0 IT)	1
Creative Commons Attribuzione-Condividi allo stesso modo 2.5 Italia (CC BY-SA 2.5 IT)	1
Creative Commons Attribuzione 2.5 Generica (CC BY 2.5)	1
CC-BY-WIFI-RER	1
CC-BY-ODF-RER	1
CC-BY-SOL-UNI-RER	1
CC-BY-TWITTER-RER	1
CC-BY-EVENTI-CULTURA-RER	1
CC-BY-FACEBOOK-RER	1
CC0 1.0 (Creative Commons - Dominio Pubblico, nessun diritto riservato)	1
CC-BY-WIFI-BIBLIO-RER	1
DLGS332013	1
CC-BY-YOUTUBE-RER	1
CC-BY-SOL-PA-RER	1
GNU Lesser General Public License (Version 3, 29 June 2007) (C) 2022 Rudolf, Michael (TU Darmstadt, Germany)	1
GNU General Public License Version 3 (29 June 2007); Copyright (C) 2021 Helmholtz Centre Potsdam GFZ German Research Centre for Geosciences, Potsdam, Germany	1
MIT Licence	1
IOD copyright	1
CCBY License	1
is-stadfangaskra-thjodskra	1
EUPL	1
DSL Restricted	1
GNU General public License 3.0	1
cc-by-nd/4.0	1
CC-BY-ND-3.0	2
TCCON_Data_License	2
ilmoitettumuualla	2
45	2
47	2
custom_public_domain	2
Academic Free License 3.0	2
by-nc	2
Fair	2
Apache-1.1	2
LGPL-3.0	2
CC0 1.0	2
http://creativecommons.org/licenses/by-nc-nd/4.0/	2
https://creativecommons.org/licenses/by-nc-nd/4.0/	2
https://www.cambridge.org/core/terms	2
ogl	2
Creative Commons Attribution 4.1	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), Australian Government Department of the Environment - Commonwealth Environmental Water Office (CEWO), (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c) State of New South Wales (Office of Water), (c)BirdLife Australia 2005-2007, (c) Commonwealth of Australia (Department of the Environment), (c) Commonwealth of Australia (Geoscience Australia) 2013, (c)Murray-Darling Basin Authority., (c) Commonwealth of Australia (Department of the Environment) 2015	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Crown in right of the state of South Australia, DEWNR, (c) Northern Territory Government., (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2013, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c)BirdLife Australia 2005-2007, (c) State of Queensland, (c) Commonwealth of Australia (Department of the Environment), (c) Commonwealth of Australia (Geoscience Australia) 2013, (c) Northern Territory Department of Land Resource Management, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014, (c) State of Queensland (Department of Environment and Heritage Protection) 2014, (c) State of Queensland (Department of Natural Resources and Mines), (c) Commonwealth of Australia (Bureau of Meteorology) 2012	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Crown in right of the state of South Australia, DEWNR, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c)BirdLife Australia 2005-2007, (c) State of Queensland, (c) Commonwealth of Australia (Department of the Environment), (c) Commonwealth of Australia (Geoscience Australia) 2013, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014, (c) State of Queensland (Department of Environment and Heritage Protection) 2014, (c) State of Queensland (Department of Natural Resources and Mines), (c) Commonwealth of Australia (Department of the Environment) 2015, (c) Commonwealth of Australia (Bureau of Meteorology) 2012	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Victoria (Department of Sustainability and Environment)	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) West Gippsland Catchment Management Authority	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Crown in right of the state of South Australia, DEWNR, (c) Northern Territory Government., (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c)BirdLife Australia 2005-2007, (c) State of Queensland, (c) Commonwealth of Australia (Department of the Environment), (c) Commonwealth of Australia (Geoscience Australia) 2013, (c) Northern Territory Department of Land Resource Management, (c) Commonwealth of Australia (Bureau of Meteorology) 2012	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Department of the Environment)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) CSIRO	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland (Department of Environment and Heritage Protection) 2014	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) CSIRO 2011, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) State of Queensland 2014	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Queensland Department of State Development, Infrastructure and Planning, (c) State of Queensland (Department of Natural Resources and Mines) 2014	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Commonwealth of Australia (Bureau of Meteorology)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Department of the Environment) 2014	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of South Australia (Department for Manufacturing, Innovation, Trade, Resources and Energy)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines), (c) Commonwealth of Australia (Bureau of Meteorology)	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2015), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) Commonwealth of Australia (Bureau of Meteorology) 2014	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines) 2014	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Geological Survey of Queensland	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines) 2012	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) Commonwealth of Australia (Geoscience Australia) 2012	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2015), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia 2012	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) CSIRO 2014	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) Commonwealth of Australia (Geoscience Australia) 2012, (c) CSIRO, (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Victoria, (c) State of Victoria (Department of Environment, Land, Water and Planning)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Commonwealth of Australia (Bureau of Meteorology) 2012	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) R.W. Corkery & Co Pty Limited., (c) Yancoal Australia Ltd, (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) NSW Department of Planning and Infrastructure, (c) Commonwealth of Australia (Department of the Environment)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) AGL Energy Ltd	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) R.W. Corkery & Co Pty Limited., (c) Yancoal Australia Ltd	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Victoria (Department of State Development, Business and Innovation)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology), (c) State of Queensland (Department of Natural Resources and Mines), (c) State of Queensland (Department of Natural Resources and Mines) 2015, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Queensland (Department of Natural Resources and Mines) 2012	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c)Metgasco 2014	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2013	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) The State of Queensland 1995 - 2015	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Sydney Catchment Authority	2
Creative Commons Attribution 3.0 Australia
http://creativecommons.org/licenses/by/3.0/au/
(c) Office of Environment and Heritage NSW	2
Creative Commons Attribution 3.0 Australia
http://creativecommons.org/licenses/by/3.0/au/
(c) State of Queensland (Department of Natural Resources and Mines) 2014	2
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) Commonwealth of Australia (Geoscience Australia)(c) Commonwealth of Australia (Geoscience Australia) 2013(c) Commonwealth of Australia (Geoscience Australia) 2014	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c)  Government of Victoria, Department of Economic Development, Jobs, Transport and Resources.	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Commonwealth of Australia (Bureau of Meteorology), (c) State of Queensland (Department of Natural Resources and Mines) 2015, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Queensland (Department of Natural Resources and Mines) 2012, (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Department of the Environment) 2013, (c) Australian Heritage Council, Australian Government Department of the Environment, (c)BirdLife Australia 2005-2007, (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) CSIRO 2011, (c) Commonwealth of Australia 2014, (c) State of Queensland 2014, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014, (c) Commonwealth of Australia (Department of the Environment), (c) State of Queensland (Department of Natural Resources and Mines), (c) State of Queensland (Department of Natural Resources and Mines) 2014, (c) State of Queensland (Department of Environment and Heritage Protection) 2014, (c) Commonwealth of Australia (Department of the Environment) 2015	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Department of the Environment)	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) AGL Energy Ltd	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) U.S. Geological Survey.	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Sydney Catchment Authority, (c) Commonwealth of Australia (Bureau of Meteorology)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Commonwealth of Australia (Bureau of Meteorology)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) Commonwealth of Australia (Geoscience Australia), (c) R.W. Corkery & Co Pty Limited., (c) Yancoal Australia Ltd, (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c) NSW Department of Planning and Infrastructure, (c) Commonwealth of Australia (Department of the Environment), (c) AGL Energy Ltd, (c) State of New South Wales (Department of Trade and Investment, Regional Infrastructure and Services), (c) NSW Department of Planning and Environment	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) State of New South Wales (Office of Water)	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Department of the Environment) 2013	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology), (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Geoscience Australia) 2014	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) NSW Department of Planning and Environment	2
Creative Commons Attribution 3.0 Australia
http://creativecommons.org/licenses/by/3.0/au/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Northern Territory Department of Land Resource Management	2
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) Commonwealth of Australia (Geoscience Australia) 2014(c) Office of Environment and Heritage NSW(c) Commonwealth of Australia 2013(c) State of Queensland (Department of Natural Resources and Mines) 2015(c) State of Queensland (Department of Natural Resources and Mines) 2014(c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2013), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data(c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2015), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data(c) State of Queensland (Department of Natural Resources and Mines) 2012(c) State of South Australia (Department for Manufacturing, Innovation, Trade, Resources and Energy)(c) State of Queensland (Department of Natural Resources and Mines)	2
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) Commonwealth of Australia (Geoscience Australia) 2014(c) The State of Queensland, Department of State Development, Infrastructure and Planning.(c) State of Queensland (Department of Natural Resources and Mines)(c) RPS Australia Asia Pacific(c) Office of Environment and Heritage NSW(c) Commonwealth of Australia 2013	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Commonwealth of Australia (Bureau of Meteorology) 2012	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Geoscience Australia) 2012	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria, (c) State of New South Wales (Office of Water)	2
Creative Commons CC-BY-NC-ND 4.0	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) State of Queensland (Department of Natural Resources and Mines) 2015	2
oecd-data	2
apache-license-2.0	2
ECA&D	2
Dataset is wholly created and owned by the Department of Environment and Science for the State of Queensland.	2
© OECD. All rights reserved	2
EuroGeographics OpenData Licence	2
BSD-2-Clause	2
CC0 1.0 Universal (CC0 1.0) Public Domain Dedication	2
GPL 3.0+	2
Other: Derived from Public Dataset?	2
Other: Not sure	2
Other: Excel file	2
Other: Unknown	2
Other: All data presented here is for informational purposes only. Every effort is made to provide and maintain accurate, complete, and timely information on this Web site. However, some data may be incomplete or outdated. Neither the Tennessee Department of Transportation, the State of Tennessee, nor any agency thereof, nor any of their employees, make any warranty, express or implied, nor assume any legal liability or responsibility for the accuracy, completeness, or usefulness of the data or for any consequential damages resulting from the use or misuse of the content or any of the information contained herein.	2
cc-nc-sa	2
Creative Commons Attribuzione-Condividi allo stesso modo 3.0 Unported (CC BY-SA 3.0)	2
Creative Commons CCZero	2
cc-by-2.0-it	2
org.mozilla.javascript.UniqueTag@536f1145: NOT_FOUND	2
org.mozilla.javascript.UniqueTag@3b1043c5: NOT_FOUND	2
CC-BY-SA-NC-4.0	2
http://dcat-ap.de/def/licenses/other-open	2
Public Sharing Licence	2
ca-odla-aldg	2
none	2
is-fjarsysla-opingogn	2
Folketinget TV	2
Folketinget open	2
GNU General public License 2.0	2
cc-by-nc/4.0	2
43	3
BSD-3-Clause	3
https://academic.oup.com/journals/pages/open_access/funder_policies/chorus/standard_publication_model	3
https://royalsociety.org/journals/ethics-policies/data-sharing-mining/	3
http://onlinelibrary.wiley.com/termsAndConditions#vor	3
http://doi.wiley.com/10.1002/tdm_license_1	3
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) Commonwealth of Australia (Geoscience Australia) 2014	3
