record.license_title	count
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) Commonwealth of Australia (Geoscience Australia) 2014(c) Office of Environment and Heritage NSW(c) Commonwealth of Australia 2013(c) The State of Queensland, Department of State Development, Infrastructure and Planning.(c) State of Queensland (Department of Natural Resources and Mines)(c) RPS Australia Asia Pacific(c) State of Queensland (Department of Natural Resources and Mines) 2014(c) Commonwealth of Australia (Geoscience Australia)(c) FROGTECH(c) Commonwealth of Australia (Geoscience Australia) 2013	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Victoria (Department of Environment and Primary Industries), (c) State of Queensland (Department of Natural Resources and Mines), (c) State of New South Wales (Office of Water)	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Bureau of Meteorology)	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Office of Environment and Heritage NSW	1
Birds Australia freely allows non-commercial copying and distribution of the Important Bird Areas geodatabase. Data should be cited on all electronic and hard copy products using the language as written below. 

Commercial use of the Important Bird Area data is prohibited. 

Citation:
When the IBA geodatabase is used any printed or digital products, it shall be cited as: 

"Birds Australia (2009) Important Bird Areas of Australia. Downloaded from http://www.birdsaustralia.com.au/ibas".
	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria, (c) Commonwealth of Australia (Geoscience Australia) 2012	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) CSIRO, (c) Commonwealth of Australia 2014, (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) Commonwealth of Australia (Geoscience Australia) 2012	1
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) Commonwealth of Australia (Geoscience Australia) 2014(c) Office of Environment and Heritage NSW(c) Commonwealth of Australia 2013(c) CSIRO 2014	1
Creative Commons Attribution 3.0 Australia
http://creativecommons.org/licenses/by/3.0/au/
(c) State of Queensland (Queensland Reconstruction Authority) 2013.	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014	1
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) Commonwealth of Australia (Geoscience Australia) 2014(c) Office of Environment and Heritage NSW(c) Commonwealth of Australia 2013(c) State of Queensland (Department of Natural Resources and Mines) 2015(c) State of Queensland (Department of Natural Resources and Mines) 2014(c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2013), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data(c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2015), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data(c) State of Queensland (Department of Natural Resources and Mines) 2012(c) State of South Australia (Department for Manufacturing, Innovation, Trade, Resources and Energy)	1
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Geoscience Australia)	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia 2014, Chen Y, SM Cuddy, LE Merrin, C Huang, D Pollock, N Sims, B Wang and Q Bai (2012). Murray-Darling Basin Floodplain Inundation Model Version 2.0 (MDB-FIM2). Technical report. CSIRO Water for a Healthy Country Flagship, Australia.	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Geoscience Australia) 2012	1
Creative Commons CC-BY-NC-ND 3.0 Australia	1
Creative Commons CC-BY 3.0	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland, (c) CSIRO 2011, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014, (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) State of Queensland 2014, (c) Commonwealth of Australia (Bureau of Meteorology) 2014	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland	1
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines) 2015, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria	1
Copyright holder gives no warranty and accepts no liability in relation to data.

Data must not be used for direct marketing or be used in breach of the privacy laws.	1
Other (available for purchase)	1
other-at	1
lsba	1
Oireachtas Public Sector Information Licence	1
Друго (Отворено)	1
CC0 1.0 Universell (CC0 1.0)	1
Creative Commons Namensnennung - Nicht kommerziell 4.0 International	1
Ontario Open Data Terms of Use	1
Public Sector Salary Disclosure Act	1
Không xác định được giấy phép	1
CC-BY-NC	1
CC-BY-NC-2.5	1
https://creativecommons.org/licenses/by-nc-sa/3.0/	1
Single Supply Licence	1
Other(Open)	1
© FAO, 2016	1
Public domain	1
CC BY-NC-SA 3.0 IGO	1
© 2014 United Nations Framework Convention on Climate Change	1
Open Data Policy (M 13-13)	1
The MIT License (MIT)	1
Private	1
© 2014 fr.gas-globe.com 	1
ukcrown	1
CC-BY-3.0-DE	1
CC-BY-3.0-AT	1
LGPL-2.0	1
OGL-UK-2.0	1
EPL-1.0	1
CC-BY-3.0-US	1
AFL-3.0	1
GPL-3.0+	1
Non-commercial reuse only (CC-BY-NC)	1
GPL 2.0+	1
Other: none	1
Other: Excel Files	1
Other: XLS Spreadsheet	1
Other: Tableau	1
Creative Commons CC BY-SA 3.0	1
dl-de-/by-2-0	1
geonutzv-berlin	1
A1.1	1
Creative Commons Attribuzione-Non Commerciale 3.0 Italia (CC BY-NC 3.0 IT)	1
Creative Commons Attribuzione-Condividi allo stesso modo 2.0 Italia (CC BY-SA 2.0 IT)	1
Creative Commons Attribuzione-Condividi allo stesso modo 2.5 Italia (CC BY-SA 2.5 IT)	1
Creative Commons Attribuzione 2.5 Generica (CC BY 2.5)	1
CC-BY-WIFI-RER	1
CC-BY-ODF-RER	1
CC-BY-SOL-UNI-RER	1
CC-BY-TWITTER-RER	1
CC-BY-EVENTI-CULTURA-RER	1
CC-BY-FACEBOOK-RER	1
CC0 1.0 (Creative Commons - Dominio Pubblico, nessun diritto riservato)	1
CC-BY-WIFI-BIBLIO-RER	1
DLGS332013	1
CC-BY-YOUTUBE-RER	1
CC-BY-SOL-PA-RER	1
CC0 1.0 Universal Public Domain Dedication	1
Italian Open Data License v1.0	1
gfdl	1
Otra (No comercial)	1
Licencia no especificada	1
Attribution, pas d’utilisation commerciale, pas d’oeuvre dérivée (CC-BY-NC-ND 4.0)	1
GNU Lesser General Public License (Version 3, 29 June 2007) (C) 2022 Rudolf, Michael (TU Darmstadt, Germany)	1
GNU General Public License Version 3 (29 June 2007); Copyright (C) 2021 Helmholtz Centre Potsdam GFZ German Research Centre for Geosciences, Potsdam, Germany	1
MIT Licence	1
IOD copyright	1
CCBY License	1
Άλλο (Χαρακτηριστικό)	1
cc-by-nc	1
Creative Commons Attribuzione - Condividi allo stesso modo	1
Cơ quan cung cấp Open Data Commons Public Domain Dedication and License (PDDL)	1
is-ogl	1
Staðfangaskrá - Þjóðskrá Íslands	1
CC0 1.0 Universal (CC0 1.0)	1
European Union Public Licence (EUPL)	1
DSL Begrænset Licens	1
GNU General Public License Version 3	1
Creative Commons Namensnennung - Keine Bearbeitung 4.0 International (CC BY-ND 4.0)	1
Creative Commons (CCZero)	1
Open Data Commons (Attribution)	1
Creative Commons Attribution-NoDerivs 3.0 Unported	2
Creative Commons Attribution-NonCommercial 3.0 Unported	2
TCCON Data License	2
Lisenssi ilmoitettu tietoaineiston ylläpitäjän palvelussa	2
อื่นๆ (สาธารณสมบัติ)	2
Licencia No Especificada	2
Open Data Commons - Public Domain Dedication and Licence	2
Open Government Licence - BC Assessment	2
Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International	2
CC-BY-NC-ND-3.0-NZ	2
Creative Commons Attribution-NoDerivatives 4.0 International	2
Custom (Public Domain)	2
by-nc	2
Fair License	2
Apache Software License 1.1	2
Open Data Commons Public Domain Dedication and Licence 1.0	2
GNU Lesser General Public License 3.0	2
http://creativecommons.org/licenses/by-nc-nd/4.0/	2
https://creativecommons.org/licenses/by-nc-nd/4.0/	2
https://www.cambridge.org/core/terms	2
Apache License, Version 2.0	2
ogl	2
Creative Commons Attribution 4.1	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), Australian Government Department of the Environment - Commonwealth Environmental Water Office (CEWO), (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c) State of New South Wales (Office of Water), (c)BirdLife Australia 2005-2007, (c) Commonwealth of Australia (Department of the Environment), (c) Commonwealth of Australia (Geoscience Australia) 2013, (c)Murray-Darling Basin Authority., (c) Commonwealth of Australia (Department of the Environment) 2015	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Crown in right of the state of South Australia, DEWNR, (c) Northern Territory Government., (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2013, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c)BirdLife Australia 2005-2007, (c) State of Queensland, (c) Commonwealth of Australia (Department of the Environment), (c) Commonwealth of Australia (Geoscience Australia) 2013, (c) Northern Territory Department of Land Resource Management, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014, (c) State of Queensland (Department of Environment and Heritage Protection) 2014, (c) State of Queensland (Department of Natural Resources and Mines), (c) Commonwealth of Australia (Bureau of Meteorology) 2012	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Crown in right of the state of South Australia, DEWNR, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c)BirdLife Australia 2005-2007, (c) State of Queensland, (c) Commonwealth of Australia (Department of the Environment), (c) Commonwealth of Australia (Geoscience Australia) 2013, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014, (c) State of Queensland (Department of Environment and Heritage Protection) 2014, (c) State of Queensland (Department of Natural Resources and Mines), (c) Commonwealth of Australia (Department of the Environment) 2015, (c) Commonwealth of Australia (Bureau of Meteorology) 2012	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Victoria (Department of Sustainability and Environment)	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) West Gippsland Catchment Management Authority	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Crown in right of the state of South Australia, DEWNR, (c) Northern Territory Government., (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c)BirdLife Australia 2005-2007, (c) State of Queensland, (c) Commonwealth of Australia (Department of the Environment), (c) Commonwealth of Australia (Geoscience Australia) 2013, (c) Northern Territory Department of Land Resource Management, (c) Commonwealth of Australia (Bureau of Meteorology) 2012	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Department of the Environment)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) CSIRO	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland (Department of Environment and Heritage Protection) 2014	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) CSIRO 2011, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) State of Queensland 2014	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Queensland Department of State Development, Infrastructure and Planning, (c) State of Queensland (Department of Natural Resources and Mines) 2014	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Commonwealth of Australia (Bureau of Meteorology)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Department of the Environment) 2014	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of South Australia (Department for Manufacturing, Innovation, Trade, Resources and Energy)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines), (c) Commonwealth of Australia (Bureau of Meteorology)	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2015), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) Commonwealth of Australia (Bureau of Meteorology) 2014	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines) 2014	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Geological Survey of Queensland	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Queensland (Department of Natural Resources and Mines) 2012	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) Commonwealth of Australia (Geoscience Australia) 2012	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2015), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia 2012	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) CSIRO 2014	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) Commonwealth of Australia (Geoscience Australia) 2012, (c) CSIRO, (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Victoria	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Victoria, (c) State of Victoria (Department of Environment, Land, Water and Planning)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Commonwealth of Australia (Bureau of Meteorology) 2012	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) R.W. Corkery & Co Pty Limited., (c) Yancoal Australia Ltd, (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) NSW Department of Planning and Infrastructure, (c) Commonwealth of Australia (Department of the Environment)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) AGL Energy Ltd	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) R.W. Corkery & Co Pty Limited., (c) Yancoal Australia Ltd	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) State of Victoria (Department of State Development, Business and Innovation)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology), (c) State of Queensland (Department of Natural Resources and Mines), (c) State of Queensland (Department of Natural Resources and Mines) 2015, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Queensland (Department of Natural Resources and Mines) 2012	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c)Metgasco 2014	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2013	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) The State of Queensland 1995 - 2015	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Sydney Catchment Authority	2
Creative Commons Attribution 3.0 Australia
http://creativecommons.org/licenses/by/3.0/au/
(c) Office of Environment and Heritage NSW	2
Creative Commons Attribution 3.0 Australia
http://creativecommons.org/licenses/by/3.0/au/
(c) State of Queensland (Department of Natural Resources and Mines) 2014	2
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) Commonwealth of Australia (Geoscience Australia)(c) Commonwealth of Australia (Geoscience Australia) 2013(c) Commonwealth of Australia (Geoscience Australia) 2014	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c)  Government of Victoria, Department of Economic Development, Jobs, Transport and Resources.	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Commonwealth of Australia (Bureau of Meteorology), (c) State of Queensland (Department of Natural Resources and Mines) 2015, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) State of Queensland (Department of Natural Resources and Mines) 2012, (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Department of the Environment) 2013, (c) Australian Heritage Council, Australian Government Department of the Environment, (c)BirdLife Australia 2005-2007, (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) CSIRO 2011, (c) Commonwealth of Australia 2014, (c) State of Queensland 2014, (c) State of Queensland (Department of Science, Information Technology, Innovation and the Arts) 2014, (c) Commonwealth of Australia (Department of the Environment), (c) State of Queensland (Department of Natural Resources and Mines), (c) State of Queensland (Department of Natural Resources and Mines) 2014, (c) State of Queensland (Department of Environment and Heritage Protection) 2014, (c) Commonwealth of Australia (Department of the Environment) 2015	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Department of the Environment)	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) AGL Energy Ltd	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) U.S. Geological Survey.	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Sydney Catchment Authority, (c) Commonwealth of Australia (Bureau of Meteorology)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Commonwealth of Australia (Bureau of Meteorology)	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Geoscience Australia) 2014, (c) Office of Environment and Heritage NSW, (c) Commonwealth of Australia 2013, (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) Commonwealth of Australia (Bureau of Meteorology) 2012, (c) Commonwealth of Australia (Geoscience Australia), (c) R.W. Corkery & Co Pty Limited., (c) Yancoal Australia Ltd, (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Department of the Environment) 2014, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Australian Heritage Council, Australian Government Department of the Environment, (c) NSW Department of Planning and Infrastructure, (c) Commonwealth of Australia (Department of the Environment), (c) AGL Energy Ltd, (c) State of New South Wales (Department of Trade and Investment, Regional Infrastructure and Services), (c) NSW Department of Planning and Environment	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) State of New South Wales (Office of Water)	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Department of the Environment) 2013	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology), (c) State of New South Wales (Office of Water), (c) Commonwealth of Australia (Geoscience Australia) 2014	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) NSW Department of Planning and Environment	2
Creative Commons Attribution 3.0 Australia
http://creativecommons.org/licenses/by/3.0/au/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Northern Territory Department of Land Resource Management	2
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) Commonwealth of Australia (Geoscience Australia) 2014(c) Office of Environment and Heritage NSW(c) Commonwealth of Australia 2013(c) State of Queensland (Department of Natural Resources and Mines) 2015(c) State of Queensland (Department of Natural Resources and Mines) 2014(c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2013), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data(c) The Department for Manufacturing, Innovation, Trade, Resources and Energy, the Government of South Australia, Geoscientific Data, (Sourced in 2015), http://www.minerals.dmitre.sa.gov.au/geological_survey_of_sa/data(c) State of Queensland (Department of Natural Resources and Mines) 2012(c) State of South Australia (Department for Manufacturing, Innovation, Trade, Resources and Energy)(c) State of Queensland (Department of Natural Resources and Mines)	2
Creative Commons Attribution 4.0 International
http://creativecommons.org/licenses/by/4.0/
(c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au)(c) Commonwealth of Australia (Geoscience Australia) 2014(c) The State of Queensland, Department of State Development, Infrastructure and Planning.(c) State of Queensland (Department of Natural Resources and Mines)(c) RPS Australia Asia Pacific(c) Office of Environment and Heritage NSW(c) Commonwealth of Australia 2013	2
Creative Commons Attribution 4.0 International, http://creativecommons.org/licenses/by/4.0/, (c) Commonwealth of Australia (Bioregional Assessment Programme http://www.bioregionalassessments.gov.au), (c) Commonwealth of Australia (Bureau of Meteorology) 2014, (c) Commonwealth of Australia (Bureau of Meteorology), (c) Commonwealth of Australia (Bureau of Meteorology) 2012	2
Creative Commons Attribution 3.0 Australia, http://creativecommons.org/licenses/by/3.0/au/, (c) Commonwealth of Australia (Geoscience Australia) 2012	2
